job_name,zip_url,s3_uri,browse_url,product_request_time,processing_duration,high_confidence_alert_threshold,mgrs_tile_id,post_date_buffer_days,stride_for_norm_param_estimation,n_workers_for_norm_param_estimation,delta_lookback_days_mw,use_date_encoding,model_source,memory_strategy,batch_size_for_norm_param_estimation,model_context_length,post_date,track_number,low_confidence_alert_threshold,n_workers_for_despeckling,device,max_pre_imgs_per_burst_mw,model_compilation
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0d29394e-8282-435a-b6d2-adaeea1d8f21/OPERA_L3_DIST-ALERT-S1_T30TXR_20231207T175633Z_20251215T212609Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa0d29394e-8282-435a-b6d2-adaeea1d8f21/OPERA_L3_DIST-ALERT-S1_T30TXR_20231207T175633Z_20251215T212609Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0d29394e-8282-435a-b6d2-adaeea1d8f21/OPERA_L3_DIST-ALERT-S1_T30TXR_20231207T175633Z_20251215T212609Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1028.316,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-07,30,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/986ad843-2f5c-42fb-8df2-06f9fc29a6b7/OPERA_L3_DIST-ALERT-S1_T14SKE_20240311T004513Z_20251215T213336Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa986ad843-2f5c-42fb-8df2-06f9fc29a6b7/OPERA_L3_DIST-ALERT-S1_T14SKE_20240311T004513Z_20251215T213336Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/986ad843-2f5c-42fb-8df2-06f9fc29a6b7/OPERA_L3_DIST-ALERT-S1_T14SKE_20240311T004513Z_20251215T213336Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1477.985,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-11,5,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/313a83e2-7770-404a-bce6-86d9652557cf/OPERA_L3_DIST-ALERT-S1_T14SKE_20240221T125444Z_20251215T211925Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa313a83e2-7770-404a-bce6-86d9652557cf/OPERA_L3_DIST-ALERT-S1_T14SKE_20240221T125444Z_20251215T211925Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/313a83e2-7770-404a-bce6-86d9652557cf/OPERA_L3_DIST-ALERT-S1_T14SKE_20240221T125444Z_20251215T211925Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,656.843,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-21,85,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/22aa9584-711e-4665-99fc-f05f7f1e6569/OPERA_L3_DIST-ALERT-S1_T30TYR_20240116T061700Z_20251215T212151Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa22aa9584-711e-4665-99fc-f05f7f1e6569/OPERA_L3_DIST-ALERT-S1_T30TYR_20240116T061700Z_20251215T212151Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/22aa9584-711e-4665-99fc-f05f7f1e6569/OPERA_L3_DIST-ALERT-S1_T30TYR_20240116T061700Z_20251215T212151Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,798.975,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-16,81,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/dd13a706-6cc2-4aa5-98cf-45bf9ce64765/OPERA_L3_DIST-ALERT-S1_T14SKE_20240228T004512Z_20251215T212851Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9padd13a706-6cc2-4aa5-98cf-45bf9ce64765/OPERA_L3_DIST-ALERT-S1_T14SKE_20240228T004512Z_20251215T212851Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/dd13a706-6cc2-4aa5-98cf-45bf9ce64765/OPERA_L3_DIST-ALERT-S1_T14SKE_20240228T004512Z_20251215T212851Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1226.353,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-28,5,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c8d8508d-7c46-488e-98b6-b45c48d1ff8c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231129T061703Z_20251215T212416Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac8d8508d-7c46-488e-98b6-b45c48d1ff8c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231129T061703Z_20251215T212416Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c8d8508d-7c46-488e-98b6-b45c48d1ff8c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231129T061703Z_20251215T212416Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,940.697,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-11-29,81,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0155ab2a-9a80-4b82-ae07-bd0d034573e1/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T125445Z_20251215T211916Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa0155ab2a-9a80-4b82-ae07-bd0d034573e1/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T125445Z_20251215T211916Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0155ab2a-9a80-4b82-ae07-bd0d034573e1/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T125445Z_20251215T211916Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,644.438,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-04,85,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5889862d-e778-4506-a094-33ca97150326/OPERA_L3_DIST-ALERT-S1_T30TXR_20240112T175631Z_20251215T212911Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa5889862d-e778-4506-a094-33ca97150326/OPERA_L3_DIST-ALERT-S1_T30TXR_20240112T175631Z_20251215T212911Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5889862d-e778-4506-a094-33ca97150326/OPERA_L3_DIST-ALERT-S1_T30TXR_20240112T175631Z_20251215T212911Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1251.137,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-12,30,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/e881bf72-e703-41da-81af-26d4955057fb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T005324Z_20251215T212001Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pae881bf72-e703-41da-81af-26d4955057fb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T005324Z_20251215T212001Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/e881bf72-e703-41da-81af-26d4955057fb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240304T005324Z_20251215T212001Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,692.847,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-04,78,2.5,4,best,none,False
tlacotalpan_flood_2024__2024-10-29__14QRF__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5aaf8062-683f-49ef-8e77-0b167fed9cd2/OPERA_L3_DIST-ALERT-S1_T14QRF_20241005T121821Z_20251215T213112Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa5aaf8062-683f-49ef-8e77-0b167fed9cd2/OPERA_L3_DIST-ALERT-S1_T14QRF_20241005T121821Z_20251215T213112Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/5aaf8062-683f-49ef-8e77-0b167fed9cd2/OPERA_L3_DIST-ALERT-S1_T14QRF_20241005T121821Z_20251215T213112Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1369.173,4.5,14QRF,1,23,4,none,False,transformer_v1_32,high,32,20,2024-10-05,70,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1731ffcc-d8e1-4e68-8f88-1ff247610425/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240804T140624Z_20251215T212611Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa1731ffcc-d8e1-4e68-8f88-1ff247610425/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240804T140624Z_20251215T212611Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1731ffcc-d8e1-4e68-8f88-1ff247610425/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240804T140624Z_20251215T212611Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1064.89,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-08-04,42,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7c1f46f4-2c67-4400-8698-839ac534027d/OPERA_L3_DIST-ALERT-S1_T30TYR_20240211T060040Z_20251215T211849Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa7c1f46f4-2c67-4400-8698-839ac534027d/OPERA_L3_DIST-ALERT-S1_T30TYR_20240211T060040Z_20251215T211849Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7c1f46f4-2c67-4400-8698-839ac534027d/OPERA_L3_DIST-ALERT-S1_T30TYR_20240211T060040Z_20251215T211849Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,622.719,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-11,110,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SLE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/771c382c-d46c-42b4-8690-6709577ba41c/OPERA_L3_DIST-ALERT-S1_T14SLE_20240311T124630Z_20251215T212031Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa771c382c-d46c-42b4-8690-6709577ba41c/OPERA_L3_DIST-ALERT-S1_T14SLE_20240311T124630Z_20251215T212031Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/771c382c-d46c-42b4-8690-6709577ba41c/OPERA_L3_DIST-ALERT-S1_T14SLE_20240311T124630Z_20251215T212031Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,734.396,4.5,14SLE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-11,12,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b80f7677-3b6f-48a2-8e87-b5a231c3b5fd/OPERA_L3_DIST-ALERT-S1_T14SKE_20240421T125446Z_20251215T212010Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pab80f7677-3b6f-48a2-8e87-b5a231c3b5fd/OPERA_L3_DIST-ALERT-S1_T14SKE_20240421T125446Z_20251215T212010Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b80f7677-3b6f-48a2-8e87-b5a231c3b5fd/OPERA_L3_DIST-ALERT-S1_T14SKE_20240421T125446Z_20251215T212010Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,706.009,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-04-21,85,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SLE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/22dfe8f8-5dd1-4341-8540-70e29466e4d4/OPERA_L3_DIST-ALERT-S1_T14SLE_20240216T004509Z_20251215T213240Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa22dfe8f8-5dd1-4341-8540-70e29466e4d4/OPERA_L3_DIST-ALERT-S1_T14SLE_20240216T004509Z_20251215T213240Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/22dfe8f8-5dd1-4341-8540-70e29466e4d4/OPERA_L3_DIST-ALERT-S1_T14SLE_20240216T004509Z_20251215T213240Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1460.621,4.5,14SLE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-16,5,2.5,4,best,none,False
brazzaville_flood_and_landslides_2024__2024-02-08__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/963a574b-2d15-4bb5-82dc-bb7ae0e68cff/OPERA_L3_DIST-ALERT-S1_T33MWR_20240216T044345Z_20251215T212135Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa963a574b-2d15-4bb5-82dc-bb7ae0e68cff/OPERA_L3_DIST-ALERT-S1_T33MWR_20240216T044345Z_20251215T212135Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/963a574b-2d15-4bb5-82dc-bb7ae0e68cff/OPERA_L3_DIST-ALERT-S1_T33MWR_20240216T044345Z_20251215T212135Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,825.147,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-16,7,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__11TLK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2fac246d-9ce8-4eb2-b061-b3635bd4f092/OPERA_L3_DIST-ALERT-S1_T11TLK_20240725T015327Z_20251215T213920Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa2fac246d-9ce8-4eb2-b061-b3635bd4f092/OPERA_L3_DIST-ALERT-S1_T11TLK_20240725T015327Z_20251215T213920Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2fac246d-9ce8-4eb2-b061-b3635bd4f092/OPERA_L3_DIST-ALERT-S1_T11TLK_20240725T015327Z_20251215T213920Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1896.363,4.5,11TLK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-25,64,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0d564bc3-98f7-4587-a491-d1c10a1ffbdb/OPERA_L3_DIST-ALERT-S1_T30TXR_20240128T061700Z_20251215T212255Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa0d564bc3-98f7-4587-a491-d1c10a1ffbdb/OPERA_L3_DIST-ALERT-S1_T30TXR_20240128T061700Z_20251215T212255Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/0d564bc3-98f7-4587-a491-d1c10a1ffbdb/OPERA_L3_DIST-ALERT-S1_T30TXR_20240128T061700Z_20251215T212255Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,908.399,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-28,81,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3587378c-00e0-40f1-8730-611fa6fff8d3/OPERA_L3_DIST-ALERT-S1_T30TXR_20231125T175633Z_20251215T212951Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa3587378c-00e0-40f1-8730-611fa6fff8d3/OPERA_L3_DIST-ALERT-S1_T30TXR_20231125T175633Z_20251215T212951Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3587378c-00e0-40f1-8730-611fa6fff8d3/OPERA_L3_DIST-ALERT-S1_T30TXR_20231125T175633Z_20251215T212951Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1319.705,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-11-25,30,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/91dc5888-df49-49ca-89e5-1287a34747eb/OPERA_L3_DIST-ALERT-S1_T30TYR_20231201T060043Z_20251215T211840Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa91dc5888-df49-49ca-89e5-1287a34747eb/OPERA_L3_DIST-ALERT-S1_T30TYR_20231201T060043Z_20251215T211840Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/91dc5888-df49-49ca-89e5-1287a34747eb/OPERA_L3_DIST-ALERT-S1_T30TYR_20231201T060043Z_20251215T211840Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,646.147,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-01,110,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ddbfb89d-0275-4777-ac8d-b4467615989a/OPERA_L3_DIST-ALERT-S1_T30TYR_20231207T175631Z_20251215T213022Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paddbfb89d-0275-4777-ac8d-b4467615989a/OPERA_L3_DIST-ALERT-S1_T30TYR_20231207T175631Z_20251215T213022Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ddbfb89d-0275-4777-ac8d-b4467615989a/OPERA_L3_DIST-ALERT-S1_T30TYR_20231207T175631Z_20251215T213022Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1365.655,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-07,30,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/60ce238a-02f0-455d-973d-168948ddd47f/OPERA_L3_DIST-ALERT-S1_T30TYR_20231206T060851Z_20251215T213420Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa60ce238a-02f0-455d-973d-168948ddd47f/OPERA_L3_DIST-ALERT-S1_T30TYR_20231206T060851Z_20251215T213420Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/60ce238a-02f0-455d-973d-168948ddd47f/OPERA_L3_DIST-ALERT-S1_T30TYR_20231206T060851Z_20251215T213420Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1592.786,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-06,8,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2de198de-b7c9-4776-aaf3-f0091a3172e7/OPERA_L3_DIST-ALERT-S1_T30TYR_20240131T174818Z_20251215T213111Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa2de198de-b7c9-4776-aaf3-f0091a3172e7/OPERA_L3_DIST-ALERT-S1_T30TYR_20240131T174818Z_20251215T213111Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2de198de-b7c9-4776-aaf3-f0091a3172e7/OPERA_L3_DIST-ALERT-S1_T30TYR_20240131T174818Z_20251215T213111Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1403.642,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-31,132,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__11TLK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b78b1943-71df-4e70-b56f-c6511e5c52a0/OPERA_L3_DIST-ALERT-S1_T11TLK_20240711T140624Z_20251215T212130Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pab78b1943-71df-4e70-b56f-c6511e5c52a0/OPERA_L3_DIST-ALERT-S1_T11TLK_20240711T140624Z_20251215T212130Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/b78b1943-71df-4e70-b56f-c6511e5c52a0/OPERA_L3_DIST-ALERT-S1_T11TLK_20240711T140624Z_20251215T212130Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,827.851,4.5,11TLK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-11,42,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/72d244a8-8a78-449d-ab95-27e543f8a92c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231120T174821Z_20251215T213702Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa72d244a8-8a78-449d-ab95-27e543f8a92c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231120T174821Z_20251215T213702Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/72d244a8-8a78-449d-ab95-27e543f8a92c/OPERA_L3_DIST-ALERT-S1_T30TYR_20231120T174821Z_20251215T213702Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1795.04,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-11-20,132,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/afe51599-5b3d-4585-bea3-f3f0b6e64eb1/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240706T020143Z_20251215T212113Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paafe51599-5b3d-4585-bea3-f3f0b6e64eb1/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240706T020143Z_20251215T212113Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/afe51599-5b3d-4585-bea3-f3f0b6e64eb1/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240706T020143Z_20251215T212113Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,834.718,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-06,137,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c3686b19-81c7-4d6b-bca3-13532ee688bb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240209T125445Z_20251215T211904Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac3686b19-81c7-4d6b-bca3-13532ee688bb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240209T125445Z_20251215T211904Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c3686b19-81c7-4d6b-bca3-13532ee688bb/OPERA_L3_DIST-ALERT-S1_T14SKE_20240209T125445Z_20251215T211904Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,710.484,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-09,85,2.5,4,best,none,False
